IC,LF
19.390025338982376,187.45000000000005
19.390025338982376,187.45000000000005
0.12804496100864154,302.9300000000001
0.12804496100864154,302.9300000000001
14.053082762686788,189.14999999999998
0.23840463831142597,293.0900000000001
0.25355896825188173,265.13000000000005
3.0303675153131624,214.37999999999994
6.4361105363207205,213.07
12.214250420396512,204.55000000000004
7.713224901476066,207.9499999999999
10.365554869238652,207.47999999999996
12.324610098213435,194.71000000000006
1.9642424785238362,227.30999999999995
1.1100220801369567,237.9799999999999
10.365554869238652,207.47999999999996
2.452743487677574,225.85999999999996
2.7378879435876677,217.81999999999994
13.463398031097299,190.42999999999995
0.36391864591801154,255.29
0.14874938786573677,300.88000000000005
0.27426339503750513,263.08
0.23840463831142597,293.0900000000001
13.463398031097299,190.42999999999995
1.9642424785238362,227.30999999999995
0.5323980525072001,249.45999999999992
0.764999319556418,243.80999999999995
7.242055904159325,211.29999999999998
14.053082762686788,189.14999999999998
2.7378879435876677,217.81999999999994
1.1100220801369567,237.9799999999999
12.324610098213435,194.71000000000006
6.4361105363207205,213.07
7.242055904159325,211.29999999999998
6.863743749719661,212.32999999999998
12.214250420396512,204.55000000000004
0.5323980525072001,249.45999999999992
0.764999319556418,243.80999999999995
7.713224901476066,207.9499999999999
2.452743487677574,225.85999999999996
0.9334787260060415,237.97999999999996
3.0303675153131624,214.37999999999994
6.863743749719661,212.32999999999998
0.5116936255106701,251.51
0.38462307282934177,253.24
0.912774298901978,240.02999999999997
0.7857037463529024,241.76
0.27426339503750513,263.08
0.36391864591801154,255.29
0.14874938786573677,300.88000000000005
0.25355896825188173,265.13000000000005
0.912774298901978,240.02999999999997
0.5116936255106701,251.51
0.38462307282934177,253.24
0.7857037463529024,241.76
0.9334787260060415,237.97999999999996
0.36391864591801154,255.29
0.14874938786573677,300.88000000000005
0.12804496100864154,302.9300000000001
0.38462307282934177,253.24
0.14874938786573677,300.88000000000005
0.27426339503750513,263.08
0.25355896825188173,265.13000000000005
0.5323980525072001,249.45999999999992
